_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
60539	Sul	2021	Setembro	2021-09-09T00:00:00	""	Monitoramento	1ª Travessa Joao Cordeiro de Souza, %$<!	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Analise Visual Estrutural				0
60540	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	1ª Travessa Joao Cordeiro de Souza, 9<-%	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Atendimento Social				0
60541	Sul	2021	Setembro	2021-09-09T00:00:00	""	Monitoramento	Rua Itaibo, @}>	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Analise Visual Estrutural				0
60542	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	Rua Itaibo, $!>=	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Atendimento Social				0
60543	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	Rua Joao Amaral, >#'\	Cohab	Ur 10	""	2021-09-09T00:00:00	Atendimento Social				0
60544	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	Rua Serra Azul, ?_$.	Cohab	Ur 12	""	2021-09-09T00:00:00	Atendimento Social				0
60545	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	Rua Goncalves Crespo, `=-[	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Atendimento Social				0
60546	Sul	2021	Setembro	2021-09-09T00:00:00	""	""	Rua Doutor Moacir Sales, .<^&	Cohab	Lagoa Encantada	""	2021-09-09T00:00:00	Atendimento Social				0
60547	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua Agostinho dos Santos, ""#*9"	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60548	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua Agostinho dos Santos, +?""]"	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60549	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua Agostinho dos Santos, #""#~"	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60550	Norte	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua da Bondade, .<^&	Dois Unidos	Alto do Rosario	R3	2021-09-10T00:00:00	Orientado a Sair do Imovel em Caso de Chuva				0
60551	Norte	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Estevao, %$<!	Dois Unidos	Corrego da Camila	""	2021-09-10T00:00:00	""	3	20	8	480
60552	Norte	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Maria Estevao, 9<-%	Dois Unidos	Corrego da Camila	""	2021-09-10T00:00:00	Remocao de Entulhos				0
60553	Norte	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Estevao, @}>	Dois Unidos	Corrego da Camila	""	2021-09-10T00:00:00	""	2	20	8	320
60554	Norte	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Estevao, $!>=	Dois Unidos	Corrego da Camila	""	2021-09-10T00:00:00	""	4	15	8	480
60555	Norte	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Maria Estevao, >#'\	Dois Unidos	Corrego da Camila	""	2021-09-10T00:00:00	""	3	15	8	360
60556	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Siqueira Campos, %$<!	Santo Antonio	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60557	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Porto Alegre, 9<-%	Nao Informado	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60558	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Avenida Cruz Cabuga, @}>	Santo Antonio	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60559	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Avenida Rui Barbosa, $!>=	Gracas	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60560	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Eng. Vasconcelos Bittencourt, >#'\	Varzea	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60561	Planície	2021	Setembro	2021-09-10T00:00:00	""	""	Avenida Prof. Jose dos Anjos, ?_$.	Mangabeira	Sem Localidade	""	2021-09-10T00:00:00	Encaminhamentos aos Parceiros				0
60562	Planície	2021	Setembro	2021-09-10T00:00:00	Imóveis com Danos / Risco	Vistoria em Imóveis	Rua Almirante Batista Leao, `=-[	Boa Viagem	Sem Localidade	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60563	Sul	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Goncalves Crespo, #$[	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Mapeamento de Area de Risco	1	15	8	120
60564	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Soldado Virgilio Lucio, .[?	Cohab	Ur 04	""	2021-09-10T00:00:00	Capinacao	1	6	50	300
60565	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Joao Carvoeiro, ^[{	Agua Fria	Corrego Joao Carvoeiro	""	2021-09-10T00:00:00	""				0
60566	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua da Vitoria, {})!	Agua Fria	Alto do Pascoal	""	2021-09-10T00:00:00	""				0
60567	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Beatriz, #^>	Agua Fria	Alto do Pascoal	""	2021-09-10T00:00:00	""				0
60568	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua do Fragoso, ~|}[	Agua Fria	Corrego da Padaria	""	2021-09-10T00:00:00	""				0
60569	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Vencedora, ^[{	Linha do Tiro	Corrego do Tiro	""	2021-09-10T00:00:00	""				0
60570	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Vencedora, .<^&	Linha do Tiro	Corrego do Tiro	""	2021-09-10T00:00:00	""				0
60571	Norte	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Bismarck de Freitas, %$<!	Linha do Tiro	Corrego do Sargento	R3	2021-09-10T00:00:00	""				0
60572	Norte	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Bismarck de Freitas, 9<-%	Linha do Tiro	Corrego do Sargento	R3	2021-09-10T00:00:00	""				0
60573	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	4ª Travessa Canavieira, @}>	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60574	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	3ª Travessa Canavieira, $!>=	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60575	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	3ª Travessa Canavieira, >#'\	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60576	Sul	2021	Setembro	2001-09-10T00:00:00	""	""	Rua Andrade Lira, #_|/	Jordao	Jordao Baixo	""	2021-09-10T00:00:00	Remocao de Entulhos	1			0
60577	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	3ª Travessa Canavieira, ?_$.	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60578	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	2ª Travessa Canavieira, #$[	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60579	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	2ª Travessa Canavieira, .[?	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60580	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Corrego do Deodato, #_|/	Agua Fria	Corrego do Deodato	""	2021-09-10T00:00:00	""				0
60581	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua Apinages, ""#*9"	Agua Fria	Corrego do Deodato	""	2021-09-10T00:00:00	""				0
60582	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua America Cisneiros, +?""]"	Agua Fria	Corrego da Padaria	""	2021-09-10T00:00:00	""				0
60583	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	"Rua America Cisneiros, #""#~"	Agua Fria	Corrego da Padaria	""	2021-09-10T00:00:00	""				0
60584	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua America Cisneiros, /@9=	Agua Fria	Corrego da Padaria	""	2021-09-10T00:00:00	""				0
60585	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	2ª Travessa Canavieira, `=-[	Dois Unidos	Alto da Liberdade	R3	2021-09-10T00:00:00	""				0
60586	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Vencedora, {})!	Linha do Tiro	Corrego do Tiro	""	2021-09-10T00:00:00	""				0
60587	Sul	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	"Rua Bom Destino, ""#*9"	Cohab	Ur 12	""	2021-09-10T00:00:00	Corte de Arvores	3	15	8	360
60588	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	"Rua Francisco Beltrao, #""#~"	Ibura	Ibura de Baixo	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60589	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Dep. Joaquim Pereira Costa, ~|}[	Cohab	Ur 10	""	2021-09-10T00:00:00	Atendimento Social				0
60590	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Joao Amaral, #^>	Cohab	Ur 10	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60591	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Joao Amaral, {})!	Cohab	Ur 10	""	2021-09-10T00:00:00	Atendimento Social				0
60592	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Joaquim Coutinho, ^[{	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60593	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Joaquim Coutinho, .<^&	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Atendimento Social				0
60594	Sul	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	1ª Travessa Joao Cordeirode Souza, %$<!	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60595	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	1ª Travessa Joao Cordeirode Souza, 9<-%	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60596	Sul	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	1ª Travessa Dep. Joaquim Coutinho, @}>	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60597	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	1ª Travessa Dep. Joaquim Coutinho, $!>=	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60598	Sul	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Edmar Mouri Fernandes, >#'\	Cohab	Ur 10	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60599	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Edmar Mouri Fernandes, ?_$.	Cohab	Ur 10	""	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60600	Sul	2021	Setembro	2021-09-01T00:00:00	""	Monitoramento	Rua Joao Cordeiro de Souza, `=-[	Cohab	Lagoa Encantada	""	2021-09-01T00:00:00	Analise Visual Estrutural				0
60601	Sul	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Serra da Prata, `=-[	Cohab	Ur 12	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60602	Sul	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Ibira, .[?	Cohab	Tres Carneiros Alto	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60603	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Serra da Prata, #$[	Cohab	Ur 12	""	2021-09-10T00:00:00	Atendimento Social				0
60604	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Dep. Joaquim Pereira Costa, /@9=	Cohab	Ur 10	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60605	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	"Travessa Emilia, #""#~"	Cohab	Ur 04	""	2021-09-10T00:00:00	Atendimento Social				0
60606	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	"Travessa Emilia, +?""]"	Cohab	Ur 04	R2	2021-09-10T00:00:00	Analise Visual Estrutural				0
60607	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	"Travessa Emilia, ""#*9"	Cohab	Ur 04	""	2021-09-10T00:00:00	Atendimento Social				0
60608	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Francisco Beltrao, /@9=	Ibura	Ibura de Baixo	R3	2021-09-10T00:00:00	Atendimento Social				0
60609	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Francisco Beltrao, ~|}[	Ibura	Ibura de Baixo	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60610	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Francisco Beltrao, #^>	Ibura	Ibura de Baixo	R3	2021-09-10T00:00:00	Atendimento Social				0
60611	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Doutor Moacir Sales, {})!	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60612	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Doutor Moacir Sales, ^[{	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Atendimento Social				0
60613	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Itaibo, .<^&	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Analise Visual Estrutural				0
60614	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Itaibo, %$<!	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Atendimento Social				0
60615	Sul	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	"Rua Bom Destino, +?""]"	Cohab	Ur 12	""	2021-09-10T00:00:00	Analise Visual Estrutural	2	15	8	240
60616	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Cajueiro, 9<-%	Cohab	Ur 12	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60617	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Igarapeba, $!>=	Cohab	Tres Carneiros Alto	R2	2021-09-10T00:00:00	Analise Visual Estrutural				0
60618	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Igarapeba, >#'\	Cohab	Tres Carneiros Alto	""	2021-09-10T00:00:00	Atendimento Social				0
60619	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua da Goiabera, ?_$.	Cohab	Lagoa Encantada	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60620	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua da Goiabera, `=-[	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Atendimento Social				0
60621	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Rabilo, #$[	Cohab	Lagoa Encantada	R3	2021-09-10T00:00:00	Analise Visual Estrutural				0
60622	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Rabilo, .[?	Cohab	Lagoa Encantada	""	2021-09-10T00:00:00	Atendimento Social				0
60623	Sul	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Travessa Emilia, #_|/	Cohab	Ur 04	R2	2021-09-10T00:00:00	Analise Visual Estrutural				0
60624	Sul	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Cajueiro, @}>	Cohab	Ur 12	""	2021-09-10T00:00:00	Atendimento Social				0
60625	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Corrego Central, #^>	Linha do Tiro	Corrego Central	""	2021-09-10T00:00:00	""				0
60626	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Avenida Operaria, ~|}[	Linha do Tiro	Avenida Operaria	""	2021-09-10T00:00:00	""				0
60627	Norte	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Tupanci, /@9=	Agua Fria	Alto do Pascoal	""	2021-09-10T00:00:00	""				0
60628	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Agostinho dos Santos, #^>	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60629	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Agostinho dos Santos, {})!	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60630	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Primavera, ^[{	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60631	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Primavera, .<^&	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60632	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Primavera, %$<!	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60633	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Primavera, 9<-%	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60634	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua da Uniao, @}>	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60635	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua da Uniao, $!>=	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60636	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Enedina, >#'\	Nova Descoberta	Nova Descoberta	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60637	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Antonio Tertuliano C. Oliveira, ?_$.	Nova Descoberta	Corrego do Eucalipto	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60638	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Alto Jose Bonifacio, `=-[	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60639	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Severino Barbosa, #$[	Nova Descoberta	Alto Jardim Progresso	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60640	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Caravelas, .[?	Morro da Conceicao	Morro da Conceicao	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60641	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	4ª Travessa do Campo do Uniao, #_|/	Macaxeira 	Macaxeira	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60642	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	"Rua A, ""#*9"	Nova Descoberta	Corrego do Eucalipto	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60643	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Agostinho dos Santos, ~|}[	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60644	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Agostinho dos Santos, /@9=	Passarinho	Alto da Telha	""	2021-09-10T00:00:00	Atendimento Social				0
60645	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	"3ª Subida Santa Terezinha, #""#~"	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60646	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	"3ª Subida Santa Terezinha, +?""]"	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60647	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Agostinho dos Santos, /@9=	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60648	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Primavera, ~|}[	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60649	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Primavera, #^>	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60650	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Primavera, {})!	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60651	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Primavera, ^[{	Passarinho	Alto da Telha	R3	2021-09-10T00:00:00	""				0
60652	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua da Uniao, .<^&	Passarinho	Alto da Telha	R2	2021-09-10T00:00:00	""				0
60653	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua da Uniao, %$<!	Passarinho	Alto da Telha	R2	2021-09-10T00:00:00	""				0
60654	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	"Rua Betinha, +?""]"	Nova Descoberta	Alto Jardim Progresso	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60655	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Sitio Sao Bras, 9<-%	Dois Irmaos	Sitio Sao Bras	""	2021-09-10T00:00:00	""	3	15	8	360
60656	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, >#'\	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60657	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, ?_$.	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60658	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, `=-[	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60659	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, #$[	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60660	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, .[?	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60661	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, #_|/	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60662	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	"3ª Subida Santa Terezinha, ""#*9"	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60663	Nordeste	2021	Setembro	2021-09-10T00:00:00	""	""	Rua Santa Tereza, $!>=	Passarinho	Corrego Santa Tereza	""	2021-09-10T00:00:00	Atendimento Social				0
60664	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	"Rua Taquaral, #""#~"	Vasco da Gama 	Alto 13 de Maio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60665	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	Rua Alto Jardim Progresso, /@9=	Nova Descoberta	Alto Jardim Progresso	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60666	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Vistoria	1ª Subida do Comissario, ~|}[	Nova Descoberta	Corrego da Joselia	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60667	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Abreus, {})!	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60668	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	2ª Travessa Sao Domingos Savio, ^[{	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60669	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, .<^&	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60670	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	1ª Travessa Sao Domingos Savio, %$<!	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60671	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, 9<-%	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60672	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, @}>	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60673	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, $!>=	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R2	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60674	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Corrego Sao Domingos Savio, #^>	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R3	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60675	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, >#'\	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R2	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60676	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Monitoramento	Rua Sao Domingos Savio, `=-[	Alto Jose Bonifacio 	Corrego Sao Domingos Savio	R2	2021-09-10T00:00:00	Mapeamento de Area de Risco				0
60677	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Itauna, #$[	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2021-09-10T00:00:00	""	2	15	8	240
60678	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Visconde de Sa Bandeira, .[?	Alto Jose Bonifacio 	Alto Jose Bonifacio	""	2021-09-10T00:00:00	""	2	20	8	320
60679	Noroeste	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	Rua Colorina, #_|/	Nao Informado	Sem Localidade	""	2021-09-10T00:00:00	""	5	20	8	800
60680	Norte	2021	Setembro	2021-09-10T00:00:00	""	Colocação de Lonas Plásticas	"Rua Tupanci, ""#*9"	Agua Fria	Alto do Pascoal	""	2021-09-10T00:00:00	""	1	15	8	120
60681	Norte	2021	Setembro	2021-09-10T00:00:00	""	""	"2ª Travessa Chagas Ferreira, +?""]"	Dois Unidos	Chagas Ferreira	""	2021-09-10T00:00:00	Rocagem				0
