_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
73546	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	2ª Travessa Severino Bernardino, ^[{	Nao Informado	Alto Jose do Pinho	R3	2023-11-30T00:00:00	Atendimento Social				0
73547	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Sobral Pinto, .<^&	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-30T00:00:00	Atendimento Social				0
73548	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Curitiba, >#'\	Vasco da Gama 	Vasco da Gama	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	2	15	8	240
73549	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Curitiba, $!>=	Vasco da Gama 	Vasco da Gama	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	4	15	8	480
73550	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Curitiba, @}>	Vasco da Gama 	Vasco da Gama	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	2	15	8	240
73551	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, 9<-%	Macaxeira 	Macaxeira	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	1	15	8	120
73552	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Alvaraes, %$<!	Nova Descoberta	Corrego da Joselia	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	3	20	8	480
73553	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Colocação de Lonas Plásticas	Rua Alvaraes, .<^&	Nova Descoberta	Corrego da Joselia	""	2023-11-30T00:00:00	Mapeamento de Area de Risco	2	15	8	240
73554	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, ^[{	Macaxeira 	Burity	R3	2023-11-30T00:00:00	Atendimento Social				0
73555	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Macatuba, {})!	Nova Descoberta	Olho D'Agua	R3	2023-11-30T00:00:00	Atendimento Social				0
73556	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Macatuba, #^>	Nova Descoberta	Olho D'Agua	R3	2023-11-30T00:00:00	Atendimento Social				0
73557	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	3ª Travessa Jose Reboucas, ~|}[	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-30T00:00:00	Atendimento Social				0
73558	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Alto N. S. de Fatima, /@9=	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-30T00:00:00	Atendimento Social				0
73559	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Diadema, $!>=	Vasco da Gama 	Nao Cadastrada	R3	2023-11-06T00:00:00	Atendimento Social				0
73560	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	"1ª Travessa da Francisco Passos, #""#~"	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-30T00:00:00	Atendimento Social				0
73561	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	"Rua Macaiba, ""#*9"	Nao Informado	Alto Jose do Pinho	R3	2023-11-30T00:00:00	Atendimento Social				0
73562	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Taguai, #_|/	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-30T00:00:00	Atendimento Social				0
73563	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Sozinha, .[?	Macaxeira 	Macaxeira	R3	2023-11-30T00:00:00	Atendimento Social				0
73564	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Sao Jeronimo, #$[	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2023-11-30T00:00:00	Atendimento Social				0
73565	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, `=-[	Macaxeira 	Macaxeira	R3	2023-11-30T00:00:00	Atendimento Social				0
73566	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	1ª Subida do Beiju, ?_$.	Nova Descoberta	Corrego do Beiju	R3	2023-11-30T00:00:00	Atendimento Social				0
73567	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, >#'\	Nova Descoberta	Olho D'Agua	R3	2023-11-30T00:00:00	Atendimento Social				0
73568	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Buritirano, $!>=	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-30T00:00:00	Atendimento Social				0
73569	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Itauna, @}>	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-30T00:00:00	Atendimento Social				0
73570	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	2ª Travessa Siriji, 9<-%	Nao Informado	Alto do Mandu	R3	2023-11-30T00:00:00	Atendimento Social				0
73571	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	Rua Alto do Brasil, %$<!	Nao Informado	Nao Cadastrada	R3	2023-11-30T00:00:00	Atendimento Social				0
73572	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	"Rua Perola, +?""]"	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-30T00:00:00	Atendimento Social				0
73573	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Diadema, >#'\	Vasco da Gama 	Nao Cadastrada	R3	2023-11-06T00:00:00	Atendimento Social				0
73574	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Curupa, ?_$.	Nova Descoberta	Corrego da Joselia	R3	2023-11-06T00:00:00	Atendimento Social				0
73575	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, `=-[	Macaxeira 	Burity	R3	2023-11-06T00:00:00	Atendimento Social				0
73576	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Bonfim, +?""]"	Nova Descoberta	Nova Descoberta	R3	2023-11-20T00:00:00	Atendimento Social				0
73577	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Alto Santa Luzia, ""#*9"	Macaxeira 	Macaxeira	R3	2023-11-20T00:00:00	Atendimento Social				0
73578	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Tamaniqua, #_|/	Nova Descoberta	Nova Descoberta	R3	2023-11-20T00:00:00	Atendimento Social				0
73579	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Ladeira do Bartolomeu, .[?	Morro da Conceicao	Corrego do Bartolomeu	R3	2023-11-20T00:00:00	Atendimento Social				0
73580	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Travessa Sirigi, #$[	Nao Informado	Alto do Mandu	R3	2023-11-20T00:00:00	Atendimento Social				0
73581	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, `=-[	Nova Descoberta	Olho D'Agua	R3	2023-11-20T00:00:00	Atendimento Social				0
73582	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Corrego do Arcanjo, ?_$.	Alto Jose Bonifacio 	Alto do Brasil	R3	2023-11-20T00:00:00	Atendimento Social				0
73583	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Corrego do Arcanjo, >#'\	Nova Descoberta	Nova Descoberta	R3	2023-11-20T00:00:00	Atendimento Social				0
73584	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Subida do Comissario, $!>=	Nova Descoberta	Corrego da Joselia	R3	2023-11-20T00:00:00	Atendimento Social				0
73585	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Avenida Joselia, @}>	Nova Descoberta	Corrego da Joselia	R3	2023-11-20T00:00:00	Atendimento Social				0
73586	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	1ª Travessa Pirizal, 9<-%	Vasco da Gama 	Corrego do Carua	R3	2023-11-20T00:00:00	Atendimento Social				0
73587	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Bacardi, %$<!	Vasco da Gama 	Corrego do Botijao	R3	2023-11-20T00:00:00	Atendimento Social				0
73588	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, .<^&	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73589	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Curupa, ^[{	Nova Descoberta	Corrego da Joselia	R3	2023-11-20T00:00:00	Atendimento Social				0
73590	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Diadema, {})!	Vasco da Gama 	Nao Cadastrada	R3	2023-11-20T00:00:00	Atendimento Social				0
73591	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Diadema, #^>	Vasco da Gama 	Nao Cadastrada	R3	2023-11-20T00:00:00	Atendimento Social				0
73592	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Itarapina, ~|}[	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-20T00:00:00	Atendimento Social				0
73593	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Subida do Pensamento, /@9=	Vasco da Gama 	Alto 13 de Maio	R3	2023-11-20T00:00:00	Atendimento Social				0
73594	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Sempre Viva, #""#~"	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73595	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Sempre Viva, +?""]"	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73596	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Alto Jose Bonifacio, ""#*9"	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73597	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Sempre Viva, #_|/	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73598	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Jose Carlos Novaes da Mata Machado, .[?	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73599	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Isis Dias de Oliveira, #""#~"	Macaxeira 	Macaxeira	R3	2023-11-20T00:00:00	Atendimento Social				0
73600	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Tupitinga, /@9=	Macaxeira 	Macaxeira	R3	2023-11-20T00:00:00	Atendimento Social				0
73601	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Marihinha, ~|}[	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73602	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Subida do Comissario, #^>	Nova Descoberta	Corrego da Joselia	R3	2023-11-20T00:00:00	Atendimento Social				0
73603	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Colocação de Lonas Plásticas	Rua Stuart Edgar Angel Gomes, 9<-%	Macaxeira 	Macaxeira	""		Mapeamento de Area de Risco	1	25	8	200
73604	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Colocação de Lonas Plásticas	Rua Stuart Edgar Angel Gomes, %$<!	Macaxeira 	Macaxeira	""	2023-11-20T00:00:00	Mapeamento de Area de Risco	1	20	8	160
73605	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Colocação de Lonas Plásticas	Rua Sebastiao, .<^&	Macaxeira 	Macaxeira	""	2023-11-20T00:00:00	Mapeamento de Area de Risco	2	20	8	320
73606	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	""	Rua Macaubal, ^[{	Nova Descoberta	Nova Descoberta	""	2023-11-20T00:00:00	Capinacao	1			0
73607	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, {})!	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73608	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Macatuba, #^>	Nova Descoberta	Olho D'Agua	R3	2023-11-20T00:00:00	Atendimento Social				0
73609	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Macatuba, ~|}[	Nova Descoberta	Olho D'Agua	R3	2023-11-20T00:00:00	Atendimento Social				0
73610	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	3ª Travessa Jose Reboucas, /@9=	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-20T00:00:00	Atendimento Social				0
73611	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Alto N. S. de Fatima, #""#~"	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-20T00:00:00	Atendimento Social				0
73612	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"1ª Travessa da Francisco Passos, +?""]"	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-20T00:00:00	Atendimento Social				0
73613	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Perola, ""#*9"	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-20T00:00:00	Atendimento Social				0
73614	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Albertina, #$[	Alto Jose Bonifacio 	Nao Cadastrada	R3	2023-11-20T00:00:00	Atendimento Social				0
73615	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Macaiba, #_|/	Nao Informado	Alto Jose do Pinho	R3	2023-11-20T00:00:00	Atendimento Social				0
73616	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Sozinha, #$[	Macaxeira 	Macaxeira	R3	2023-11-20T00:00:00	Atendimento Social				0
73617	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Sao Jeronimo, `=-[	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2023-11-20T00:00:00	Atendimento Social				0
73618	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, ?_$.	Macaxeira 	Macaxeira	R3	2023-11-20T00:00:00	Atendimento Social				0
73619	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	1ª Subida do Beiju, >#'\	Nova Descoberta	Corrego do Beiju	R3	2023-11-20T00:00:00	Atendimento Social				0
73620	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, $!>=	Nova Descoberta	Olho D'Agua	R3	2023-11-20T00:00:00	Atendimento Social				0
73621	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Buritirano, @}>	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-20T00:00:00	Atendimento Social				0
73622	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Itauna, 9<-%	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73623	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Travessa Siriji, %$<!	Nao Informado	Alto do Mandu	R3	2023-11-20T00:00:00	Atendimento Social				0
73624	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Alto do Brasil, .<^&	Nao Informado	Nao Cadastrada	R3	2023-11-20T00:00:00	Atendimento Social				0
73625	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Sobral Pinto, ^[{	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-20T00:00:00	Atendimento Social				0
73626	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Travessa Severino Bernardino, {})!	Nao Informado	Alto Jose do Pinho	R3	2023-11-20T00:00:00	Atendimento Social				0
73627	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Taguai, .[?	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73628	Noroeste	2023	Novembro 	2023-11-30T00:00:00	""	Monitoramento	"Rua Sempre Viva, ""#*9"	Macaxeira 	Burity	R3	2023-11-30T00:00:00	Atendimento Social				0
73629	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Travessa Sirigi, `=-[	Nao Informado	Alto do Mandu	R3	2023-11-20T00:00:00	Atendimento Social				0
73630	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Cerro Azul, >#'\	Nova Descoberta	Nova Descoberta	R3	2023-11-20T00:00:00	Atendimento Social				0
73631	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"Rua Jose Azevedo Maia, ""#*9"	Nova Descoberta	Olho D'Agua	R3	2023-11-06T00:00:00	Atendimento Social				0
73632	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Buritirano, #_|/	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-06T00:00:00	Atendimento Social				0
73633	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Itauna, .[?	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-06T00:00:00	Atendimento Social				0
73634	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	2ª Travessa Siriji, #$[	Nao Informado	Alto do Mandu	R3	2023-11-06T00:00:00	Atendimento Social				0
73635	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Alto do Brasil, `=-[	Nao Informado	Nao Cadastrada	R3	2023-11-06T00:00:00	Atendimento Social				0
73636	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Sobral Pinto, ?_$.	Nova Descoberta	Alto Jardim Progresso	R3	2023-11-06T00:00:00	Atendimento Social				0
73637	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	2ª Travessa Severino Bernardino, >#'\	Nao Informado	Alto Jose do Pinho	R3	2023-11-06T00:00:00	Atendimento Social				0
73638	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	2ª Subida do Comissario, $!>=	Nova Descoberta	Corrego da Joselia	R3	2023-11-06T00:00:00	Atendimento Social				0
73639	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Marihinha, @}>	Macaxeira 	Burity	R3	2023-11-06T00:00:00	Atendimento Social				0
73640	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Tupitinga, 9<-%	Macaxeira 	Macaxeira	R3	2023-11-06T00:00:00	Atendimento Social				0
73641	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Isis Dias de Oliveira, %$<!	Macaxeira 	Macaxeira	R3	2023-11-06T00:00:00	Atendimento Social				0
73642	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Bonfim, .<^&	Nova Descoberta	Nova Descoberta	R3	2023-11-06T00:00:00	Atendimento Social				0
73643	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, ^[{	Macaxeira 	Macaxeira	R3	2023-11-06T00:00:00	Atendimento Social				0
73644	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Tamaniqua, {})!	Nova Descoberta	Nova Descoberta	R3	2023-11-06T00:00:00	Atendimento Social				0
73645	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Ladeira do Bartolomeu, #^>	Morro da Conceicao	Corrego do Bartolomeu	R3	2023-11-06T00:00:00	Atendimento Social				0
73646	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	2ª Travessa Sirigi, ~|}[	Nao Informado	Alto do Mandu	R3	2023-11-06T00:00:00	Atendimento Social				0
73647	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Jose Azevedo Maia, /@9=	Nova Descoberta	Olho D'Agua	R3	2023-11-06T00:00:00	Atendimento Social				0
73648	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"Rua Corrego do Arcanjo, #""#~"	Alto Jose Bonifacio 	Alto do Brasil	R3	2023-11-06T00:00:00	Atendimento Social				0
73649	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"Rua Corrego do Arcanjo, +?""]"	Nova Descoberta	Nova Descoberta	R3	2023-11-06T00:00:00	Atendimento Social				0
73650	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"2ª Subida do Comissario, ""#*9"	Nova Descoberta	Corrego da Joselia	R3	2023-11-06T00:00:00	Atendimento Social				0
73651	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Avenida Joselia, #_|/	Nova Descoberta	Corrego da Joselia	R3	2023-11-06T00:00:00	Atendimento Social				0
73652	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	1ª Travessa Pirizal, .[?	Vasco da Gama 	Corrego do Carua	R3	2023-11-06T00:00:00	Atendimento Social				0
73653	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Bacardi, #$[	Vasco da Gama 	Corrego do Botijao	R3	2023-11-06T00:00:00	Atendimento Social				0
73654	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"1ª Subida do Beiju, +?""]"	Nova Descoberta	Corrego do Beiju	R3	2023-11-06T00:00:00	Atendimento Social				0
73655	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	"Rua Alto Santa Luzia, #""#~"	Macaxeira 	Macaxeira	R3	2023-11-06T00:00:00	Atendimento Social				0
73656	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Sao Jeronimo, /@9=	Alto Jose Bonifacio 	Corrego Jose Grande	R3	2023-11-06T00:00:00	Atendimento Social				0
73657	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Sozinha, ~|}[	Macaxeira 	Macaxeira	R3	2023-11-06T00:00:00	Atendimento Social				0
73658	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	2ª Travessa Jose Reboucas, $!>=	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-20T00:00:00	Atendimento Social				0
73659	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Belizario, @}>	Vasco da Gama 	Vasco da Gama	R3	2023-11-20T00:00:00	Atendimento Social				0
73660	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Travessa Eustaquio de Barros, 9<-%	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73661	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Luis Jacinto da Silva, %$<!	Nova Descoberta	Corrego do Beiju	R3	2023-11-20T00:00:00	Atendimento Social				0
73662	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Taguai, .<^&	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73663	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Sao Sebastiao, ^[{	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73664	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Alto N. S. de Fatima, {})!	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-20T00:00:00	Atendimento Social				0
73665	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	1ª Travessa Rua Santa Gertrudes, #^>	Morro da Conceicao	Morro da Conceicao	R3	2023-11-20T00:00:00	Atendimento Social				0
73666	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Joao Mendes de Araujo, ~|}[	Macaxeira 	Burity	R3	2023-11-20T00:00:00	Atendimento Social				0
73667	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Pitarana, /@9=	Vasco da Gama 	Alto do Eucalipto	R3	2023-11-20T00:00:00	Atendimento Social				0
73668	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	"Rua Antonio Pinto Lapa, #""#~"	Vasco da Gama 	Corrego do Carua	R3	2023-11-20T00:00:00	Atendimento Social				0
73669	Noroeste	2023	Novembro 	2023-11-20T00:00:00	""	Monitoramento	Rua Ibitita, ?_$.	Alto Jose Bonifacio 	Alto Jose Bonifacio	R3	2023-11-20T00:00:00	Atendimento Social				0
73670	Noroeste	2023	Novembro 	2023-11-14T00:00:00	""	""	Rua Santa Maria Goretti, #_|/	""	Corrego do Botijao	""	2023-11-14T00:00:00	Capinacao	1			0
73671	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	""	Rua Pinto Lapa, `=-[	Vasco da Gama 	Alto Nossa Senhora de Fatima	""	2023-11-06T00:00:00	Distribuicao de Cestas Basicas	1			0
73672	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	""	Rua Anajas, ?_$.	Vasco da Gama 	Alto Nossa Senhora de Fatima	""	2023-11-06T00:00:00	Distribuicao de Cestas Basicas	1			0
73673	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Alto Santa Luzia, >#'\	Macaxeira 	Burity	R3	2023-11-06T00:00:00	Atendimento Social				0
73674	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Macatuba, $!>=	Nova Descoberta	Olho D'Agua	R3	2023-11-06T00:00:00	Atendimento Social				0
73675	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Macatuba, @}>	Nova Descoberta	Olho D'Agua	R3	2023-11-06T00:00:00	Atendimento Social				0
73676	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	3ª Travessa Jose Reboucas, 9<-%	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-06T00:00:00	Atendimento Social				0
73677	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Alto N. S. de Fatima, %$<!	Vasco da Gama 	Alto Nossa Senhora de Fatima	R3	2023-11-06T00:00:00	Atendimento Social				0
73678	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	1ª Travessa da Francisco Passos, .<^&	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-06T00:00:00	Atendimento Social				0
73679	Noroeste	2023	Novembro 	2023-11-06T00:00:00	""	Monitoramento	Rua Perola, ^[{	Nova Descoberta	Alto do Cruzeiro	R3	2023-11-06T00:00:00	Atendimento Social				0
